type,name,architecture,library
Text Section (Local),-[PBXGDB_MIGDBVersionCommand version],X86_64,
Text Section (Local),-[PBXGDB_MIGetChildrenVarObjCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetChildrenVarObjCommand setVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MIGetPIDCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIGetPIDCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetPIDCommand pid],X86_64,
Text Section (Local),-[PBXGDB_MIGetPathExpressionOfVarObjCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetPathExpressionOfVarObjCommand expressionString],X86_64,
Text Section (Local),-[PBXGDB_MIGetPathExpressionOfVarObjCommand setVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MIGetRegisterNames GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIGetRegisterNames didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetRegisterNames registerNames],X86_64,
Text Section (Local),-[PBXGDB_MIGetRegisterValues didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetRegisterValues registerValueDescriptions],X86_64,
Text Section (Local),-[PBXGDB_MIGetRegisterValues setRegisterNumberList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetSharedLibraryInfoCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIGetSharedLibraryInfoCommand setStackFrame:],X86_64,
Text Section (Local),-[PBXGDB_MIGetSharedLibraryInfoCommand stackFrame],X86_64,
Text Section (Local),-[PBXGDB_MIGetValueVarObjCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIGetValueVarObjCommand setVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MIGetValueVarObjCommand valueString],X86_64,
Text Section (Local),-[PBXGDB_MIKillCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIKillCommand initWithSequenceNumber:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentFPAddress],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentFPString],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentFunctionName],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentHasSymbols],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentIPAddress],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentIPString],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand currentModulePath],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand endIndex],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand infoIsValid],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand initWithSequenceNumber:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand returnedEndIndex],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setCurrentFPString:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setCurrentPCString:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setEndIndex:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setReturnedEndIndex:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setShouldUseStartFlag:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setStartIndex:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand setupCurrentFrameInfoForIndex:],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand shouldUseStartFlag],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand stackDepth],X86_64,
Text Section (Local),-[PBXGDB_MILiteStackFramesCommand startIndex],X86_64,
Text Section (Local),-[PBXGDB_MILoadExecutableCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MILoadExecutableCommand setExecutablePath:],X86_64,
Text Section (Local),-[PBXGDB_MILoadExecutableCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MILoadIntrospectionLibraryCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIMemoryViewerReadCommand setBaseAddressString:format:bytesPerWord:rows:wordsPerRow:unprintableChar:],X86_64,
Text Section (Local),-[PBXGDB_MIMovePC GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIMovePC didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIMovePC fileAndLine],X86_64,
Text Section (Local),-[PBXGDB_MIMovePC setFileAndLine:],X86_64,
Text Section (Local),-[PBXGDB_MIMovePC setThreadID:],X86_64,
Text Section (Local),-[PBXGDB_MIMovePC threadID],X86_64,
Text Section (Local),-[PBXGDB_MINextInstructionCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MINextInstructionCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIParser _continueParsingMIListOrTuple],X86_64,
Text Section (Local),-[PBXGDB_MIParser _parseMILine:],X86_64,
Text Section (Local),-[PBXGDB_MIParser _processCurrentLineAndOutputText:],X86_64,
Text Section (Local),-[PBXGDB_MIParser _processCurrentLine],X86_64,
Text Section (Local),-[PBXGDB_MIParser _reallyParseEscapedQuotedStringWithInitialString:],X86_64,
Text Section (Local),-[PBXGDB_MIParser _saveCurrentLineAsOutputText],X86_64,
Text Section (Local),-[PBXGDB_MIParser currentCharacterIndex],X86_64,
Text Section (Local),-[PBXGDB_MIParser currentCharacter],X86_64,
Text Section (Local),-[PBXGDB_MIParser dealloc],X86_64,
Text Section (Local),-[PBXGDB_MIParser description],X86_64,
Text Section (Local),-[PBXGDB_MIParser errorStateString],X86_64,
Text Section (Local),-[PBXGDB_MIParser hasParsedOutputText],X86_64,
Text Section (Local),-[PBXGDB_MIParser initWithMIController:],X86_64,
Text Section (Local),-[PBXGDB_MIParser miController],X86_64,
Text Section (Local),-[PBXGDB_MIParser nextCharacter],X86_64,
Text Section (Local),-[PBXGDB_MIParser parseAndApproveOutputFromDebugger:],X86_64,
Text Section (Local),-[PBXGDB_MIParser parseEscapedQuotedString],X86_64,
Text Section (Local),-[PBXGDB_MIParser parseMILine:],X86_64,
Text Section (Local),-[PBXGDB_MIParser parseMIList:],X86_64,
Text Section (Local),-[PBXGDB_MIParser parseMIListItem],X86_64,
Text Section (Local),-[PBXGDB_MIParser parseMITuple:],X86_64,
Text Section (Local),-[PBXGDB_MIParser parsedOutputText],X86_64,
Text Section (Local),-[PBXGDB_MIParser parsedResultList],X86_64,
Text Section (Local),-[PBXGDB_MIParser parsedSequenceNumber],X86_64,
Text Section (Local),-[PBXGDB_MIParser raiseError:],X86_64,
Text Section (Local),-[PBXGDB_MIParser resetForParsingASingleLine],X86_64,
Text Section (Local),-[PBXGDB_MIParser sequenceNumberForShellCmd],X86_64,
Text Section (Local),-[PBXGDB_MIParser setCurrentCharacterIndex:],X86_64,
Text Section (Local),-[PBXGDB_MIParser setParseBuffer:],X86_64,
Text Section (Local),-[PBXGDB_MIParser setSequenceNumberForShellCmd:],X86_64,
Text Section (Local),-[PBXGDB_MIParser setTmpSubstringToRange:],X86_64,
Text Section (Local),-[PBXGDB_MIParser stream:processLine:],X86_64,
Text Section (Local),-[PBXGDB_MIParser streamDidEnd:],X86_64,
Text Section (Local),-[PBXGDB_MIParser tmpSubstring],X86_64,
Text Section (Local),-[PBXGDB_MIQuitCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIQuitCommand initWithSequenceNumber:],X86_64,
Text Section (Local),-[PBXGDB_MIRawCommand setRawCommand:],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand _makeAddressValueForItemWithKey:],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand bytesRead],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand nextPageAddressValue],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand nextRowAddressValue],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand nextRow],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand nextWord],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand numRows],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand previousPageAddressValue],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand previousRowAddressValue],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand rowAddressValue],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand rowValuesAsDataResultStatus:],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand setBaseAddressString:format:bytesPerWord:rows:wordsPerRow:],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand wordStringValue],X86_64,
Text Section (Local),-[PBXGDB_MIReadMemoryCommand wordsPerRow],X86_64,
Text Section (Local),-[PBXGDB_MIRegisterVarObjsCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIRegisterVarObjsCommand currentVarObjName],X86_64,
Text Section (Local),-[PBXGDB_MIRegisterVarObjsCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIResultList addItem:],X86_64,
Text Section (Local),-[PBXGDB_MIResultList descriptionAtLevel:],X86_64,
Text Section (Local),-[PBXGDB_MIResultList description],X86_64,
Text Section (Local),-[PBXGDB_MIResultList init],X86_64,
Text Section (Local),-[PBXGDB_MIResultList itemWithKey:],X86_64,
Text Section (Local),-[PBXGDB_MIResultList items],X86_64,
Text Section (Local),-[PBXGDB_MIResultList name],X86_64,
Text Section (Local),-[PBXGDB_MIResultList removeAllItems],X86_64,
Text Section (Local),-[PBXGDB_MIResultList setName:],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem descriptionAtLevel:],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem description],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem key],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem listValue],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem setKey:],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem setValue:],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem stringValue],X86_64,
Text Section (Local),-[PBXGDB_MIResultListItem value],X86_64,
Text Section (Local),-[PBXGDB_MIResumeThreadCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIRunExecutableCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIRunExecutableCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MISafeLoadIntrospectionLibraryCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISchedulerOnOrOffCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISchedulerOnOrOffCommand setOn:],X86_64,
Text Section (Local),-[PBXGDB_MISelectFrameCommand nextCommandToPost],X86_64,
Text Section (Local),-[PBXGDB_MISelectFrameCommand setNextCommandToPost:],X86_64,
Text Section (Local),-[PBXGDB_MISelectFrameCommand setSelectFrame:nextCommandToPost:],X86_64,
Text Section (Local),-[PBXGDB_MISelectThreadCommand nextCommandToPost],X86_64,
Text Section (Local),-[PBXGDB_MISelectThreadCommand setNextCommandToPost:],X86_64,
Text Section (Local),-[PBXGDB_MISelectThreadCommand setSelectedThreadId:nextCommandToPost:],X86_64,
Text Section (Local),-[PBXGDB_MISetArgumentsCommand setArgumentString:],X86_64,
Text Section (Local),-[PBXGDB_MISetAutoRaiseSymbols GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetCheckpointOn GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetDisassemblyFlavor GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetEnvCommand setEnvVariable:toValue:],X86_64,
Text Section (Local),-[PBXGDB_MISetLoadCFMInfoCommand setLoadCFMInfo:],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryBaseCommand levelToGDBString:],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryImageSymbolsLevelCommand setSymbolsLevel:forImageAtIndex:],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryImageSymboslLevelToContainerSequence execute],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryImageSymboslLevelToNoneSequence execute],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryLoadContainerLevelCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryLoadNoneLevelCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryLoadSymbolsCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryLoadSymbolsCommand _rulesString],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryLoadSymbolsCommand addLoadRuleForReason:nameRegEx:symbolsLevel:],X86_64,
Text Section (Local),-[PBXGDB_MISetSharedLibraryStopOnEventsCommand setStopOnSharedLibraryEvents:],X86_64,
Text Section (Local),-[PBXGDB_MISetSignalHandlingMode_Debug GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetSignalHandlingMode_Run GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetStopOnDebuggerDebugStrOff GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetStopOnDebuggerDebugStrOn GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISetTTYCommand setTTY:],X86_64,
Text Section (Local),-[PBXGDB_MISetVarObjFormatCommand setVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MISetVarObjFormatCommand setVarObjName:toFormat:],X86_64,
Text Section (Local),-[PBXGDB_MISetVarObjValueCommand setVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MISetVarObjValueCommand setVarObjName:toValue:],X86_64,
Text Section (Local),-[PBXGDB_MISharedLibraryApplyLoadRulesCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MISingleVarObjCommand setVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MIStackDepthCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIStackDepthCommand depth],X86_64,
Text Section (Local),-[PBXGDB_MIStackDepthCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentFrameFPAddress],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentFrameFileName],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentFrameFunctionName],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentFrameIPAddress],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentFrameIndex],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentFrameLineNumber],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand currentModulePath],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand initWithSequenceNumber:],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand nextFrame],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand setGetAllFrames],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand setStartFrameIndex:stopFrameIndex:],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand startIndex],X86_64,
Text Section (Local),-[PBXGDB_MIStackFramesCommand stopIndex],X86_64,
Text Section (Local),-[PBXGDB_MIStepInstructionCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIStepInstructionCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIStepIntoCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIStepIntoCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIStepOutCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIStepOutCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIStepOverCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIStepOverCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIStopOnCPPExceptionCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIStopOnCPPExceptionCommand setEnabled:],X86_64,
Text Section (Local),-[PBXGDB_MIStopOnCPPExceptionCommand setIsThrowCommand:],X86_64,
Text Section (Local),-[PBXGDB_MIStoppedState copyWithZone:],X86_64,
Text Section (Local),-[PBXGDB_MIStoppedState init],X86_64,
Text Section (Local),-[PBXGDB_MIStoppedStateDetail copyWithZone:],X86_64,
Text Section (Local),-[PBXGDB_MISuspendThreadCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIThreadListCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIThreadListCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIThreadListCommand threadDescriptions],X86_64,
Text Section (Local),-[PBXGDB_MIUndoCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIUnsetEnvCommand unsetEnvVariable:],X86_64,
Text Section (Local),-[PBXGDB_MIUntilCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIUpdateVarObjListCommand appendVarObjName:],X86_64,
Text Section (Local),-[PBXGDB_MIUpdateVarObjListCommand appendVarObjNameArray:],X86_64,
Text Section (Local),-[PBXGDB_MIUpdateVarObjListCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIUpdateVarObjListCommand endList],X86_64,
Text Section (Local),-[PBXGDB_MIUpdateVarObjListCommand varObjNameListString],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand GDBCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand dealloc],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand initWithSequenceNumber:],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand rawCommandString],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand selectedFrameIndex],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand selectedThreadIndex],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand setUserCommandString:],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand shouldFetchStack],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand stringByQuotingIfNeeded],X86_64,
BSS Section (Local),-[PBXGDB_MIUserCommand stringByQuotingIfNeeded].charsToEscape,X86_64,
BSS Section (Local),-[PBXGDB_MIUserCommand stringByQuotingIfNeeded].charsToQuote,X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand stringByQuotingOnlyIfNeeded:quoteTabsAndEOLs:quoteHighBitUnichars:],X86_64,
Text Section (Local),-[PBXGDB_MIUserCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MIVerifyCommandCommand commandIsDefined],X86_64,
Text Section (Local),-[PBXGDB_MIVerifyCommandCommand commandIsImplemented],X86_64,
Text Section (Local),-[PBXGDB_MIVerifyCommandCommand didFinishWithResultList:],X86_64,
Text Section (Local),-[PBXGDB_MIVerifyCommandCommand verifyCommand:],X86_64,
Text Section (Local),-[PBXGDB_MIdlerrorCommand willExecute],X86_64,
Text Section (Local),-[PBXGDB_MovePCSequence _updateStacks:],X86_64,
Text Section (Local),-[PBXGDB_MovePCSequence execute],X86_64,
Text Section (Local),-[PBXGDB_MovePCSequence handleErrorForMICommand:],X86_64,
Text Section (Local),-[PBXGDB_MovePCSequence miCommand],X86_64,
Text Section (Local),-[PBXGDB_MovePCSequence setMICommand:],X86_64,
Text Section (Local),-[PBXGDB_MovePCSequence targetProcess],X86_64,
Text Section (Local),-[PBXGDB_NSArrayType initWithController:],X86_64,
Text Section (Local),-[PBXGDB_NSStringType init],X86_64,
Text Section (Local),-[PBXGDB_NewBreakpointSequence _breakpointWasCreated:],X86_64,
Text Section (Local),-[PBXGDB_NewBreakpointSequence _handleBreakpointResolvedToLocation:],X86_64,
Text Section (Local),-[PBXGDB_NewBreakpointSequence execute],X86_64,
